id,color,r,g,b,name,owner,type,topography,vegetation,climate,natural_harbor_suitability,religion,culture,population,raw_material,location,province,area,region,subcontinent,continent,impassable_mountains,sea_zones,coastal,is_lake
792,#296666,41,102,102,Pers,Perratia,land,flatland,grasslands,continental,0.1,coptic,taliman,6750,saltpeter,pers,luzsta_strip_province,perratia_area,talima_region,kaltic,berlogoes,,,yes,
793,#366d6d,54,109,109,Altuzsta,Zapir,land,flatland,grasslands,continental,0.2,coptic,taliman,6750,lumber,altuzsta,pizaplin_province,perratia_area,talima_region,kaltic,berlogoes,,,yes,
794,#3e6868,62,104,104,Jonisizstin,Zapir,land,flatland,woods,continental,0.25,coptic,taliman,6750,dyes,jonisizstin,jonisizstin_province,perratia_area,talima_region,kaltic,berlogoes,,,yes,
795,#346868,52,104,104,Restarbia,Zapir,land,flatland,woods,continental,0,coptic,taliman,6750,fiber_crops,restarbia,jonisizstin_province,perratia_area,talima_region,kaltic,berlogoes,,,yes,
796,#2a6868,42,104,104,Vasdeciar,Zapir,land,flatland,woods,continental,0,coptic,taliman,6750,fish,vasdeciar,jonisizstin_province,perratia_area,talima_region,kaltic,berlogoes,,,yes,
797,#2c6d6d,44,109,109,Pizaplin,Zapir,land,flatland,woods,continental,0.3,coptic,taliman,6750,rice,pizaplin,pizaplin_province,perratia_area,talima_region,kaltic,berlogoes,,,yes,
798,#2b6b6b,43,107,107,Sztrpno,Perratia,land,flatland,woods,continental,0,coptic,taliman,3552,rice,sztrpno,luzsta_strip_province,perratia_area,talima_region,kaltic,berlogoes,,,yes,
799,#216b6b,33,107,107,Perzazna,Perratia,land,flatland,woods,continental,0.25,coptic,taliman,3552,lumber,perzazna,luzsta_strip_province,perratia_area,talima_region,kaltic,berlogoes,,,yes,
800,#356b6b,53,107,107,Penninitia,Zapir,land,flatland,woods,continental,,coptic,taliman,3552,copper,penninitia,pizaplin_province,perratia_area,talima_region,kaltic,berlogoes,,,,
801,#496b6b,73,107,107,Alzmorizet,Perratia,land,flatland,woods,continental,0,coptic,taliman,3552,tin,alzmorizet,alzmorizet_province,perratia_area,talima_region,kaltic,berlogoes,,,yes,
802,#485454,72,84,84,Aurzeliren,Perratia,land,flatland,woods,continental,0,coptic,taliman,3552,goods_gold,aurzeliren,alzmorizet_province,perratia_area,talima_region,kaltic,berlogoes,,,yes,
803,#345454,52,84,84,Zispitz,Perratia,land,flatland,woods,continental,0.1,coptic,taliman,3552,fish,zispitz,alzmorizet_province,perratia_area,talima_region,kaltic,berlogoes,,,yes,
804,#3e5454,62,84,84,Pertraza,Perratia,land,flatland,woods,continental,0,coptic,taliman,3552,pearls,pertraza,alzmorizet_province,perratia_area,talima_region,kaltic,berlogoes,,,yes,
805,#2a5454,42,84,84,Veleikanum,Perratia,land,flatland,woods,continental,0.1,coptic,taliman,3552,tin,veleikanum,alzmorizet_province,perratia_area,talima_region,kaltic,berlogoes,,,yes,
806,#0a8000,10,128,0,Harkic,Cartec,land,plateau,woods,continental,,coptic,low_lugeanian,8714,lumber,harkic,harkic_province,gerson_area,garson_region,lugeania,berlogoes,,,,
807,#008000,0,128,0,Charkindel,Cartec,land,plateau,woods,continental,,coptic,low_lugeanian,7714,incense,charkindel,harkic_province,gerson_area,garson_region,lugeania,berlogoes,,,,
808,#0a800a,10,128,10,Iankdol,Cartec,land,hills,woods,continental,,coptic,low_lugeanian,7714,fiber_crops,iankdol,harkic_province,gerson_area,garson_region,lugeania,berlogoes,,,,
809,#007c0a,0,124,10,Zebastan,Zebastan,land,plateau,grasslands,continental,,coptic,low_lugeanian,15714,stone,zebastan,zebastan_province,gerson_area,garson_region,lugeania,berlogoes,,,,
810,#007c00,0,124,0,Domagna,Zebastan,land,plateau,grasslands,continental,,coptic,low_lugeanian,7714,copper,domagna,zebastan_province,gerson_area,garson_region,lugeania,berlogoes,,,,
811,#0a7c0a,10,124,10,Creecia,Zebastan,land,hills,grasslands,continental,,coptic,low_lugeanian,7714,millet,creecia,zebastan_province,gerson_area,garson_region,lugeania,berlogoes,,,,
812,#0a7c00,10,124,0,Zmaikst,Zebastan,land,plateau,grasslands,continental,,coptic,low_lugeanian,9250,lumber,zmaikst,zebastan_province,gerson_area,garson_region,lugeania,berlogoes,,,,
813,#007200,0,114,0,Uretezavol,Luge,land,plateau,woods,continental,,coptic,low_lugeanian,9250,fruit,uretezavol,yuiogia_province,gerson_area,garson_region,lugeania,berlogoes,,,,
814,#00720a,0,114,10,Yuiogia,Luge,land,plateau,forest,continental,,coptic,low_lugeanian,11250,lumber,yuiogia,yuiogia_province,gerson_area,garson_region,lugeania,berlogoes,,,,
815,#0a7200,10,114,0,Alyjjmandai,Luge,land,plateau,grasslands,continental,,coptic,low_lugeanian,7714,horses,alyjjmandai,yuiogia_province,gerson_area,garson_region,lugeania,berlogoes,,,,
816,#0a7000,10,112,0,Ztyrcio,Gzerai,land,flatland,grasslands,continental,0.25,coptic,low_lugeanian,9642,fish,ztyrcio,donaza_province,gerson_area,garson_region,lugeania,berlogoes,,,yes,
817,#0a6d00,10,109,0,Duzcio,Carson,land,flatland,woods,continental,,coptic,high_lugeanian,11250,salt,duzcio,duzcio_province,gerson_area,garson_region,lugeania,berlogoes,,,,
818,#006d00,0,109,0,Annikar,Carson,land,plateau,forest,continental,,coptic,high_lugeanian,9250,wild_game,annikar,duzcio_province,gerson_area,garson_region,lugeania,berlogoes,,,,
819,#006d0a,0,109,10,Marztin,Carson,land,plateau,woods,continental,,coptic,high_lugeanian,9250,fur,marztin,duzcio_province,gerson_area,garson_region,lugeania,berlogoes,,,,
820,#007a00,0,122,0,Vrizmueth,Cartec,land,hills,forest,continental,,coptic,low_lugeanian,9250,wheat,vrizmueth,vrizmueth_province,gerson_area,garson_region,lugeania,berlogoes,,,,
821,#0a7a00,10,122,0,Gizania,Cartec,land,flatland,grasslands,continental,0.1,coptic,low_lugeanian,11250,fish,gizania,vrizmueth_province,gerson_area,garson_region,lugeania,berlogoes,,,yes,
822,#007a0a,0,122,10,Rhegniza,Cartec,land,flatland,woods,continental,,coptic,low_lugeanian,9250,lumber,rhegniza,vrizmueth_province,gerson_area,garson_region,lugeania,berlogoes,,,,
823,#007000,0,112,0,Qventien,Gzerai,land,flatland,woods,continental,0,coptic,low_lugeanian,9642,stone,qventien,donaza_province,gerson_area,garson_region,lugeania,berlogoes,,,yes,
824,#0a700a,10,112,10,Donaza,Gzerai,land,flatland,woods,continental,0.1,coptic,low_lugeanian,9642,fish,donaza,donaza_province,gerson_area,garson_region,lugeania,berlogoes,,,yes,
825,#00700a,0,112,10,Koulmbos,Gzerai,land,flatland,woods,continental,0,coptic,low_lugeanian,9642,fruit,koulmbos,donaza_province,gerson_area,garson_region,lugeania,berlogoes,,,yes,
826,#0a7700,10,119,0,Gibaria,Cartec,land,flatland,woods,continental,0.2,coptic,low_lugeanian,9642,fish,gibaria,gibaria_province,gerson_area,garson_region,lugeania,berlogoes,,,yes,
827,#00770a,0,119,10,Somiwan,Cartec,land,flatland,woods,continental,0,coptic,low_lugeanian,9642,salt,somiwan,gibaria_province,gerson_area,garson_region,lugeania,berlogoes,,,yes,
828,#007700,0,119,0,Ruvelia,Cartec,land,flatland,forest,continental,,coptic,low_lugeanian,9250,fiber_crops,ruvelia,gibaria_province,gerson_area,garson_region,lugeania,berlogoes,,,,
829,#00750a,0,117,10,Gzerai,Gzerai,land,flatland,grasslands,continental,,coptic,low_lugeanian,21250,wheat,gzerai,gzerai_province,gerson_area,garson_region,lugeania,berlogoes,,,,
830,#007500,0,117,0,Vocculza,Gzerai,land,flatland,woods,continental,,coptic,low_lugeanian,11250,lumber,vocculza,gzerai_province,gerson_area,garson_region,lugeania,berlogoes,,,,
831,#0a7500,10,117,0,Forwalz,Gzerai,land,flatland,woods,continental,,coptic,low_lugeanian,11250,livestock,forwalz,gzerai_province,gerson_area,garson_region,lugeania,berlogoes,,,,
832,#7a3333,122,51,51,Vandalezia,Carson,land,flatland,grasslands,continental,0,coptic,high_lugeanian,9090,saltpeter,vandalezia,rezchi_province,carson_area,garson_region,lugeania,berlogoes,,,yes,
833,#7a333d,122,51,61,Rezchi,Carson,land,flatland,grasslands,continental,0.5,coptic,high_lugeanian,10900,fish,rezchi,rezchi_province,carson_area,garson_region,lugeania,berlogoes,,,yes,
834,#7a3d33,122,61,51,Vermiliza,Carson,land,flatland,woods,continental,0,coptic,high_lugeanian,9090,dyes,vermiliza,rezchi_province,carson_area,garson_region,lugeania,berlogoes,,,yes,
835,#7a3d3d,122,61,61,Oloznia,Carson,land,flatland,woods,continental,0,coptic,high_lugeanian,9090,horses,oloznia,rezchi_province,carson_area,garson_region,lugeania,berlogoes,,,yes,
836,#702e38,112,46,56,Taizon,Carson,land,flatland,grasslands,continental,0.35,coptic,high_lugeanian,10090,fish,taizon,taizon_province,carson_area,garson_region,lugeania,berlogoes,,,yes,
837,#703838,112,56,56,Zibiqua,Carson,land,flatland,grasslands,continental,0,coptic,high_lugeanian,9090,stone,zibiqua,taizon_province,carson_area,garson_region,lugeania,berlogoes,,,yes,
838,#70382e,112,56,46,Atyatai,Carson,land,flatland,woods,continental,0.1,coptic,high_lugeanian,10090,lumber,atyatai,taizon_province,carson_area,garson_region,lugeania,berlogoes,,,yes,
839,#773b31,119,59,49,Senetai,Carson,land,flatland,grasslands,continental,0.75,coptic,high_lugeanian,49090,fish,senetai,senetai_province,carson_area,garson_region,lugeania,berlogoes,,,yes,
840,#773131,119,49,49,Sardigai,Carson,land,wetlands,grasslands,continental,,coptic,high_lugeanian,9090,horses,sardigai,senetai_province,carson_area,garson_region,lugeania,berlogoes,,,,
841,#773b3b,119,59,59,Lavaritai,Carson,land,flatland,grasslands,continental,,coptic,high_lugeanian,9090,wheat,lavaritai,senetai_province,carson_area,garson_region,lugeania,berlogoes,,,,
842,#77313b,119,49,59,Akramizai,Carson,land,flatland,woods,continental,,coptic,high_lugeanian,9090,wheat,akramizai,senetai_province,carson_area,garson_region,lugeania,berlogoes,,,,
843,#753a30,117,58,48,Gramiza,Carson,land,flatland,woods,continental,,coptic,high_lugeanian,9642,livestock,gramiza,gramiza_province,carson_area,garson_region,lugeania,berlogoes,,,,
844,#75303a,117,48,58,Sinbago,Carson,land,plateau,woods,continental,,coptic,high_lugeanian,9642,horses,sinbago,gramiza_province,carson_area,garson_region,lugeania,berlogoes,,,,
845,#753a3a,117,58,58,Virson,Carson,land,flatland,woods,continental,,coptic,high_lugeanian,9642,fruit,virson,gramiza_province,carson_area,garson_region,lugeania,berlogoes,,,,
846,#722f39,114,47,57,Atticai,Carson,land,flatland,grasslands,continental,0.25,coptic,high_lugeanian,10642,lumber,atticai,atticai_province,carson_area,garson_region,lugeania,berlogoes,,,yes,
847,#723939,114,57,57,Altoai,Carson,land,flatland,grasslands,continental,0.1,coptic,high_lugeanian,10642,stone,altoai,atticai_province,carson_area,garson_region,lugeania,berlogoes,,,yes,
848,#72392f,114,57,47,Burmesai,Carson,land,flatland,woods,continental,,coptic,high_lugeanian,9642,horses,burmesai,atticai_province,carson_area,garson_region,lugeania,berlogoes,,,,
849,#722f2f,114,47,47,Conqueror's Isles,Carson,land,flatland,grasslands,continental,0,coptic,high_lugeanian,4642,copper,conquerors_isles,atticai_province,carson_area,garson_region,lugeania,berlogoes,,,yes,
850,#7c3e3e,124,62,62,Quentinel,,land,flatland,grasslands,continental,0,norse,high_lugeanian,150,fish,quentinel,doryssos_province,carson_area,garson_region,lugeania,berlogoes,,,yes,
851,#7c343e,124,52,62,Anikolesia,,land,flatland,grasslands,continental,0,norse,high_lugeanian,150,pearls,anikolesia,doryssos_province,carson_area,garson_region,lugeania,berlogoes,,,yes,
852,#804040,128,64,64,Wenzor,,land,flatland,grasslands,continental,0,norse,high_lugeanian,26,alum,wenzor,doryssos_province,carson_area,garson_region,lugeania,berlogoes,,,yes,
853,#efdab0,239,218,176,Straml,Parsii,land,flatland,grasslands,continental,0.1,coptic,parsiian,7750,salt,straml,straml_province,parsii_area,parsii_region,lugeania,berlogoes,,,yes,
854,#e5e4b0,229,228,176,Ethclif,Parsii,land,flatland,grasslands,continental,0,coptic,parsiian,5750,stone,ethclif,straml_province,parsii_area,parsii_region,lugeania,berlogoes,,,yes,
855,#efe4b0,239,228,176,Vutherl,Parsii,land,flatland,grasslands,continental,0,coptic,parsiian,5750,fish,vutherl,straml_province,parsii_area,parsii_region,lugeania,berlogoes,,,yes,
856,#eadfa2,234,223,162,Partiku,Parsii,land,flatland,grasslands,continental,0,coptic,parsiian,5750,pearls,partiku,amon_province,parsii_area,parsii_region,lugeania,berlogoes,,,yes,
857,#e0dfad,224,223,173,Amon,Parsii,land,flatland,grasslands,continental,0.15,coptic,parsiian,10750,alum,amon,amon_province,parsii_area,parsii_region,lugeania,berlogoes,,,yes,
858,#eadfad,234,223,173,Cartizl,Parsii,land,flatland,grasslands,continental,0,coptic,parsiian,5750,wheat,cartizl,amon_province,parsii_area,parsii_region,lugeania,berlogoes,,,yes,
859,#ead4ad,234,212,173,Winrosl,Parsii,land,flatland,grasslands,continental,0.15,coptic,parsiian,5750,fish,winrosl,amon_province,parsii_area,parsii_region,lugeania,berlogoes,,,yes,
860,#dedcab,222,220,171,Oto,Parsii,land,flatland,grasslands,continental,0.1,coptic,parsiian,7750,livestock,oto,oto_province,parsii_area,parsii_region,lugeania,berlogoes,,,yes,
861,#e8dcab,232,220,171,Sovenla,Parsii,land,flatland,grasslands,continental,0.1,coptic,parsiian,7750,lumber,sovenla,oto_province,parsii_area,parsii_region,lugeania,berlogoes,,,yes,
862,#e8d2ab,232,210,171,Genoco,Parsii,land,flatland,grasslands,continental,0.2,coptic,parsiian,7750,fish,genoco,oto_province,parsii_area,parsii_region,lugeania,berlogoes,,,yes,
863,#dadaa9,218,218,169,Par'an,Parsii,land,flatland,grasslands,continental,0.25,coptic,parsiian,16136,fish,paran,paran_province,parsii_area,parsii_region,lugeania,berlogoes,,,yes,
864,#e5d0a9,229,208,169,Larganvia,Parsii,land,hills,woods,continental,,coptic,parsiian,6136,alum,larganvia,paran_province,parsii_area,parsii_region,lugeania,berlogoes,,,,
865,#e5daa9,229,218,169,Ibanzine,Parsii,land,hills,grasslands,continental,0.1,coptic,parsiian,10136,medicaments,ibanzine,paran_province,parsii_area,parsii_region,lugeania,berlogoes,,,yes,
866,#d3d3a4,211,211,164,Moapial,Eriellston,land,hills,grasslands,continental,0.1,coptic,parsiian,10136,fish,moapial,argenvi_province,eriellston_area,parsii_region,lugeania,berlogoes,,,yes,
867,#ddd3a4,221,211,164,Argenvi,Eriellston,land,flatland,grasslands,continental,0.15,coptic,parsiian,10136,silver,argenvi,argenvi_province,eriellston_area,parsii_region,lugeania,berlogoes,,,yes,
868,#ddc5a4,221,197,164,Abyrenzon,Eriellston,land,flatland,grasslands,continental,0,coptic,parsiian,10136,wheat,abyrenzon,argenvi_province,eriellston_area,parsii_region,lugeania,berlogoes,,,yes,
869,#e0d5a6,224,213,166,Biktorso,Eriellston,land,hills,woods,continental,,coptic,parsiian,9136,wild_game,biktorso,astravalghia_province,eriellston_area,parsii_region,lugeania,berlogoes,,,,
870,#d6d5a6,214,213,166,Benino,Eriellston,land,mountains,woods,continental,,coptic,parsiian,5000,fruit,benino,astravalghia_province,eriellston_area,parsii_region,lugeania,berlogoes,,,,
871,#e0cba6,224,203,166,Astravalghia,Eriellston,land,flatland,woods,continental,,coptic,parsiian,9136,lumber,astravalghia,astravalghia_province,eriellston_area,parsii_region,lugeania,berlogoes,,,,
873,#dbd0a2,219,208,162,Hydeburu,Eriellston,land,flatland,grasslands,continental,0.1,coptic,parsiian,33750,wheat,hydeburu,eriellston_province,eriellston_area,parsii_region,lugeania,berlogoes,,,yes,
874,#f0d0a2,240,208,162,Lesvrison,Eriellston,land,flatland,grasslands,continental,,coptic,parsiian,9333,fruit,lesvrison,eriellston_province,eriellston_area,parsii_region,lugeania,berlogoes,,,,
875,#dbc6a2,219,198,162,Eriellston,Eriellston,land,flatland,grasslands,continental,0.75,coptic,parsiian,10333,alum,eriellston,eriellston_province,eriellston_area,parsii_region,lugeania,berlogoes,,,yes,
876,#d8bca0,216,188,160,Targi,Eriellston,land,flatland,grasslands,continental,0.2,coptic,parsiian,10333,fish,targi,targi_province,eriellston_area,parsii_region,lugeania,berlogoes,,,yes,
877,#d8cea0,216,206,160,Yulovhi,Eriellston,land,flatland,grasslands,continental,,coptic,parsiian,9333,alum,yulovhi,targi_province,eriellston_area,parsii_region,lugeania,berlogoes,,,,
878,#cecea0,206,206,160,Wypex,Eriellston,land,hills,sparse,continental,,coptic,parsiian,8000,stone,wypex,targi_province,eriellston_area,parsii_region,lugeania,berlogoes,,,,
879,#d6cb9e,214,203,158,Szandikl,Eriellston,land,hills,grasslands,continental,0,coptic,parsiian,10333,sand,szandikl,caroghi_province,eriellston_area,parsii_region,lugeania,berlogoes,,,yes,
880,#cbc19e,203,193,158,Bogomil,Eriellston,land,hills,sparse,continental,,coptic,parsiian,8000,copper,bogomil,caroghi_province,eriellston_area,parsii_region,lugeania,berlogoes,,,,
881,#cbcb9e,203,203,158,Caroghi,Eriellston,land,hills,grasslands,continental,0.5,coptic,parsiian,13642,lumber,caroghi,caroghi_province,eriellston_area,parsii_region,lugeania,berlogoes,,,yes,
882,#d3c99c,211,201,156,Tyuiokil,Vikora,land,flatland,grasslands,continental,0.1,coptic,parsiian,9642,legumes,tyuiokil,tyuiokil_province,vikora_area,parsii_region,lugeania,berlogoes,,,yes,
883,#c9c99c,201,201,156,Victarisciarl,Vikora,land,hills,grasslands,continental,0,coptic,parsiian,9642,fiber_crops,victarisciarl,tyuiokil_province,vikora_area,parsii_region,lugeania,berlogoes,,,yes,
884,#d3bf9c,211,191,156,Dromab,Vikora,land,flatland,grasslands,continental,0,coptic,parsiian,9642,lumber,dromab,tyuiokil_province,vikora_area,parsii_region,lugeania,berlogoes,,,yes,
885,#d1b39a,209,179,154,Sierl,Vikora,land,hills,grasslands,continental,0.1,coptic,parsiian,11250,fish,sierl,vikora_province,vikora_area,parsii_region,lugeania,berlogoes,,,yes,
886,#d1bd9a,209,189,154,Sievion,Vikora,land,hills,grasslands,continental,0,coptic,parsiian,9250,fruit,sievion,vikora_province,vikora_area,parsii_region,lugeania,berlogoes,,,yes,
887,#d1c79a,209,199,154,Vikora,Vikora,land,flatland,grasslands,continental,0.5,coptic,parsiian,16250,marble,vikora,vikora_province,vikora_area,parsii_region,lugeania,berlogoes,,,yes,
888,#c7c79a,199,199,154,Pyliorl,Vikora,land,hills,grasslands,continental,0,coptic,parsiian,9250,marble,pyliorl,vikora_province,vikora_area,parsii_region,lugeania,berlogoes,,,yes,
889,#cec498,206,196,152,Wordalkien,Vikora,land,hills,grasslands,continental,0.2,coptic,parsiian,11250,fish,wordalkien,wordalkien_province,vikora_area,parsii_region,lugeania,berlogoes,,,yes,
890,#c4c498,196,196,152,Hanqassil,Vikora,land,hills,grasslands,continental,0,coptic,parsiian,9250,stone,hanqassil,wordalkien_province,vikora_area,parsii_region,lugeania,berlogoes,,,yes,
891,#c9b595,201,181,149,Mintasiarl,Vikora,land,hills,grasslands,continental,0,coptic,parsiian,8500,lumber,mintasiarl,merit_province,vikora_area,parsii_region,lugeania,berlogoes,,,yes,
892,#bfbf95,191,191,149,Merit,Vikora,land,flatland,grasslands,continental,0.25,coptic,parsiian,8500,wheat,merit,merit_province,vikora_area,parsii_region,lugeania,berlogoes,,,yes,
893,#c9bf95,201,191,149,Traxpis,Vikora,land,hills,grasslands,continental,,coptic,parsiian,8500,coal,traxpis,merit_province,vikora_area,parsii_region,lugeania,berlogoes,,,,
894,#c2b896,194,184,150,Murijial,Carson,land,hills,sparse,continental,,coptic,parsiian,9642,horses,murijial,luwaston_province,vikora_area,parsii_region,lugeania,berlogoes,,,,
895,#c2c296,194,194,150,Gnakil,Carson,land,hills,sparse,continental,,coptic,parsiian,7642,alum,gnakil,luwaston_province,vikora_area,parsii_region,lugeania,berlogoes,,,,
896,#ccc296,204,194,150,Luwaston,Carson,land,hills,sparse,continental,,coptic,parsiian,7642,lumber,luwaston,luwaston_province,vikora_area,parsii_region,lugeania,berlogoes,,,,
897,#b0b091,176,176,145,Jamezalve,Carson,land,hills,grasslands,continental,,coptic,high_lugeanian,8500,saltpeter,jamezalve,walvesti_province,sanxho_area,parsii_region,lugeania,berlogoes,,,,
898,#b0ba91,176,186,145,Walvesti,Carson,land,flatland,sparse,continental,,coptic,high_lugeanian,9642,fiber_crops,walvesti,walvesti_province,sanxho_area,parsii_region,lugeania,berlogoes,,,,
899,#c6b293,198,178,147,Habijen,Carson,land,plateau,sparse,continental,,coptic,high_lugeanian,6642,sand,habijen,habijen_province,sanxho_area,parsii_region,lugeania,berlogoes,,,,
901,#bcbd93,188,189,147,Locrionz,Carson,land,plateau,sparse,continental,,coptic,high_lugeanian,8500,wild_game,locrionz,habijen_province,sanxho_area,parsii_region,lugeania,berlogoes,,,,
902,#bcb38b,188,179,139,Takani,Takani,land,plateau,sparse,continental,,coptic,low_lugeanian,5000,horses,takani,takani_province,sanxho_area,parsii_region,lugeania,berlogoes,,,,
903,#bfac8d,191,172,141,Lugeania,Takani,land,plateau,sparse,continental,,coptic,low_lugeanian,5000,horses,lugeania,lugeania_province,sanxho_area,parsii_region,lugeania,berlogoes,,,,
904,#c1b885,193,184,133,Luge,Luge,land,hills,sparse,continental,,coptic,low_lugeanian,5000,lead,luge,luge_province,sanxho_area,parsii_region,lugeania,berlogoes,,,,
905,#c4ba91,196,186,145,Sermiben,Carson,land,mountains,sparse,continental,,coptic,high_lugeanian,7000,fish,sermiben,walvesti_province,sanxho_area,parsii_region,lugeania,berlogoes,,,,
906,#c1b88f,193,184,143,Tabeynix,Luge,land,mountains,sparse,continental,,coptic,low_lugeanian,6000,wheat,tabeynix,luge_province,sanxho_area,parsii_region,lugeania,berlogoes,,,,
907,#baba91,186,186,145,Orcopinan,Carson,land,hills,sparse,continental,,coptic,high_lugeanian,7642,lumber,orcopinan,walvesti_province,sanxho_area,parsii_region,lugeania,berlogoes,,,,
908,#c6bd93,198,189,147,Yvenzox,Carson,land,plateau,sparse,continental,,coptic,high_lugeanian,4642,wheat,yvenzox,habijen_province,sanxho_area,parsii_region,lugeania,berlogoes,,,,
909,#b3bd93,179,189,147,Rantaprten,Carson,land,plateau,sparse,continental,,coptic,high_lugeanian,4642,salt,rantaprten,habijen_province,sanxho_area,parsii_region,lugeania,berlogoes,,,,
910,#b7b88f,183,184,143,Promatin,Luge,land,plateau,sparse,continental,,coptic,low_lugeanian,7642,wild_game,promatin,luge_province,sanxho_area,parsii_region,lugeania,berlogoes,,,,
911,#c1ae8f,193,174,143,Novalxon,Luge,land,mountains,sparse,continental,,coptic,low_lugeanian,5000,medicaments,novalxon,luge_province,sanxho_area,parsii_region,lugeania,berlogoes,,,,
912,#b5b68d,181,182,141,Lapyxin,Takani,land,plateau,sparse,continental,,coptic,low_lugeanian,4642,mercury,lapyxin,lugeania_province,sanxho_area,parsii_region,lugeania,berlogoes,,,,
913,#bfb68d,191,182,141,Opixelia,Takani,land,plateau,sparse,continental,,coptic,low_lugeanian,5000,wheat,opixelia,lugeania_province,sanxho_area,parsii_region,lugeania,berlogoes,,,,
914,#bfb683,191,182,131,Dwanzi,Takani,land,plateau,sparse,continental,,coptic,low_lugeanian,4000,millet,dwanzi,lugeania_province,sanxho_area,parsii_region,lugeania,berlogoes,,,,
915,#bcb381,188,179,129,Sohalvuz,Takani,land,plateau,sparse,continental,,coptic,low_lugeanian,5000,lumber,sohalvuz,takani_province,sanxho_area,parsii_region,lugeania,berlogoes,,,,
916,#bca98b,188,169,139,Kirobiuz,Takani,land,plateau,sparse,continental,,coptic,low_lugeanian,5000,fruit,kirobiuz,takani_province,sanxho_area,parsii_region,lugeania,berlogoes,,,,
917,#b2b38b,178,179,139,Khmakinto,Takani,land,plateau,sparse,continental,,coptic,low_lugeanian,5875,stone,khmakinto,takani_province,sanxho_area,parsii_region,lugeania,berlogoes,,,,
918,#d8d8a7,216,216,167,Keiton,Skirpeggikia,land,flatland,grasslands,continental,,coptic,skirpeggikian,29136,copper,keiton,keiton_province,parsii_area,parsii_region,lugeania,berlogoes,,,,
919,#e2d8a7,226,216,167,Riffenium,Skirpeggikia,land,mountains,woods,continental,,coptic,skirpeggikian,6875,incense,riffenium,keiton_province,parsii_area,parsii_region,lugeania,berlogoes,,,,
,#281bb5,40,27,181,Vrondus,Carson,land,flatland,grasslands,continental,0,coptic,quaytonese,11136,fruit,vrondus,kiiris_province,quayton_area,piatraston_region,lugeania,berlogoes,,,yes,
,#3211b5,50,17,181,Dramanai,Carson,land,flatland,grasslands,continental,0,coptic,quaytonese,8136,lumber,dramanai,kiiris_province,quayton_area,piatraston_region,lugeania,berlogoes,,,yes,
,#321bb5,50,27,181,Kiiris,Carson,land,flatland,grasslands,continental,0.1,coptic,quaytonese,11136,fish,kiiris,kiiris_province,quayton_area,piatraston_region,lugeania,berlogoes,,,yes,
,#2811b5,40,17,181,Alatai,Carson,land,flatland,grasslands,continental,0,coptic,quaytonese,8136,wool,alatai,kiiris_province,quayton_area,piatraston_region,lugeania,berlogoes,,,yes,
,#371dc6,55,29,198,Baqueston,Quaid,land,flatland,grasslands,continental,0,coptic,quaytonese,8136,iron,baqueston,quaid_province,quayton_area,piatraston_region,lugeania,berlogoes,,,yes,
,#3713c6,55,19,198,Charafelt,Quaid,land,flatland,grasslands,continental,,coptic,quaytonese,11136,wool,charafelt,quaid_province,quayton_area,piatraston_region,lugeania,berlogoes,,,,
,#2d1dc6,45,29,198,Quaid,Quaid,land,flatland,grasslands,continental,0.25,coptic,quaytonese,16136,fruit,quaid,quaid_province,quayton_area,piatraston_region,lugeania,berlogoes,,,yes,
,#3215d3,50,21,211,Aria,Carson,land,flatland,grasslands,continental,0,coptic,quaytonese,11136,pearls,aria,aria_province,quayton_area,piatraston_region,lugeania,berlogoes,,,yes,
,#3c15d3,60,21,211,Alvaderai,Carson,land,flatland,grasslands,continental,,coptic,quaytonese,11136,lumber,alvaderai,aria_province,quayton_area,piatraston_region,lugeania,berlogoes,,,,
,#321fd3,50,31,211,Kuaian,Carson,land,flatland,grasslands,continental,0.1,coptic,quaytonese,16136,fish,kuaian,aria_province,quayton_area,piatraston_region,lugeania,berlogoes,,,yes,
,#3c1fd3,60,31,211,Kelijo,Carson,land,flatland,grasslands,continental,,coptic,quaytonese,11136,stone,kelijo,aria_province,quayton_area,piatraston_region,lugeania,berlogoes,,,,
,#adad63,173,173,99,Marzon,Carson,land,flatland,grasslands,continental,0.2,coptic,skersjaki,8136,fiber_crops,marzon,marzon_province,marzonia_area,skersjak_region,lugeania,berlogoes,,,yes,
,#adad68,173,173,104,Avaras,Carson,land,flatland,grasslands,continental,0,coptic,skersjaki,6136,horses,avaras,marzon_province,marzonia_area,skersjak_region,lugeania,berlogoes,,,yes,
,#adad5e,173,173,94,Saritu,Carson,land,flatland,grasslands,continental,0,coptic,skersjaki,6136,salt,saritu,marzon_province,marzonia_area,skersjak_region,lugeania,berlogoes,,,yes,
,#b2b261,178,178,97,Agylaander,Quaid,land,flatland,grasslands,continental,0,coptic,skersjaki,6136,lumber,agylaander,buorkiis_province,marzonia_area,skersjak_region,lugeania,berlogoes,,,yes,
,#b2b26b,178,178,107,Buorkiis,Quaid,land,flatland,grasslands,continental,0.1,coptic,skersjaki,6136,fish,buorkiis,buorkiis_province,marzonia_area,skersjak_region,lugeania,berlogoes,,,yes,
,#b7b76e,183,183,110,Nujodeeris,Carson,land,flatland,grasslands,continental,0,coptic,skersjaki,6136,wild_game,nujodeeris,nujodeeris_province,marzonia_area,skersjak_region,lugeania,berlogoes,,,yes,
